"","CellID","initial_size_spliced","initial_size_unspliced","initial_size","n_counts","velocity_self_transition","louvain","root_cells","end_points","velocity_pseudotime","latent_time","S_score","G2M_score","phase","velocity_length","velocity_confidence","velocity_confidence_transition","Cell","singler","excluded"
"338","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_3_K06.out.bam",1502971,183730,1502971,969835.44,0.3346519,0,0,0.888795398727826,0.967290878295898,0.920200390445826,-0.194939579054663,-0.331100148445851,"G1",1333.11,0.853749742353553,0.0628978947557073,"1284_1_3_K06","MBC",FALSE
"339","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_3_K11.out.bam",1283009,121752,1283009,944519.56,0.28362918,0,0,0.95156144688563,0.988351464271545,0.949427460533973,-0.299585279054865,-0.120818350766156,"G1",1281.07,0.910336315034891,0.0518648525291879,"1284_1_3_K11","MBC",FALSE
"340","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_A03.out.bam",1657620,286175,1657620,955274.25,0.044214755,0,0,0.0760133834438743,0.897799074649811,0.914653531319796,-0.43405799195918,-0.920589065175873,"G1",1560.06,0.802179066600972,0.388206151944869,"1284_1_4_A03","prePB",FALSE
"341","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_A05.out.bam",500915,48976,500915,781414.7,0.36903,2,0,0.000300552688661199,0.469711422920227,0.44492081172684,-0.624718307412189,-1.12016202114724,"G1",10883.2,0.743938148682202,0.0348199978430826,"1284_1_4_A05","PC",FALSE
"342","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_A06.out.bam",1135557,103530,1135557,877731.2,0.3137772,0,0,0.909620573994964,0.98663854598999,0.928175711397074,0.0888568918043156,-0.200755594657348,"S",1344.88,0.882770249189559,0.0318423176022887,"1284_1_4_A06","MBC",FALSE
"343","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_B01.out.bam",1210694,268249,1210694,919497.2,0.3018514,0,0,0.56930507462863,0.98133772611618,0.931832417218292,-0.397783183732559,-0.467294321242753,"G1",1353.29,0.886972174883526,0.0696365149611247,"1284_1_4_B01","MBC",FALSE
"344","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_B05.out.bam",708506,65327,708506,890848.06,0.37238672,2,0,9.90945310674453e-05,0.495005965232849,0.477032546132686,-0.42653092253567,-0.630820086410454,"G1",9551.09,0.705436214777104,0.0741458644285286,"1284_1_4_B05","PB",FALSE
"345","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_B06.out.bam",1574130,153039,1574130,930198.1,0.3603891,0,0,0.967573026430395,0.994430541992188,0.937758323224988,-0.193919124172683,-0.179432810319437,"G1",1393.7,0.918994368881278,-0.00459254675161331,"1284_1_4_B06","MBC",FALSE
"346","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_C01.out.bam",1464380,240785,1464380,962738.75,0.29147574,0,0,0.583769860989502,0.948147594928741,0.924010293925798,0.103740190104099,-0.325839741809948,"S",1447.67,0.866888826195032,0.133720391251812,"1284_1_4_C01","MBC",FALSE
"347","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_C03.out.bam",1506596,144792,1506596,898623.25,0.22443002,0,0,0.673569186479909,0.964183568954468,0.92545383329706,0.198518473328555,-0.325645561744501,"S",1511.31,0.867887444094589,0.180376895115898,"1284_1_4_C03","MBC",FALSE
"348","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_C05.out.bam",406286,51324,406286,952661.7,0,2,0,0.000166917788016606,0.61405873298645,0.529547042255666,-0.528882544814145,-0.783273198153521,"G1",1995.83,0.293172637424494,0.753611407173462,"1284_1_4_C05","PB",FALSE
"349","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_C06.out.bam",310210,31696,310210,920109.25,0.34111708,2,0,4.2646426723864e-05,0.487195730209351,0.50002668705065,-0.327843209333643,-0.657764667863244,"G1",6993.62,0.762155365491925,0.0575106073062057,"1284_1_4_C06","PB",FALSE
"350","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_D01.out.bam",1454069,268530,1454069,923540.75,0.29500672,0,0,0.812371440478374,0.978396236896515,0.931448904591445,-0.0944064755902243,-0.368044162226153,"G1",1327.56,0.889356768992652,0.0696128691114404,"1284_1_4_D01","MBC",FALSE
"351","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_D02.out.bam",1277027,148921,1277027,893559.06,0.18050832,0,0,0.618388442346472,0.985379815101624,0.926184960766197,-0.401366712736047,-0.196574914240622,"G1",1345.11,0.867975865561766,0.268666430859569,"1284_1_4_D02","MBC",FALSE
"352","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_D03.out.bam",1378317,176273,1378317,954893.8,0.34047878,0,0,0.585701692586953,0.970200300216675,0.931023495418812,-0.109045117036953,-0.567914738472517,"G1",1408.36,0.885295902924,0.0077788842183712,"1284_1_4_D03","MBC",FALSE
"353","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_D04.out.bam",787816,50134,787816,909936.7,0.18925184,2,0,0.00077108820353566,0.418510973453522,0.408411488662979,-0.623542028446261,-0.841697012411581,"G1",4443.91,0.574866930058253,0.26754021806308,"1284_1_4_D04","PB",FALSE
"354","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_D05.out.bam",1153733,93468,1153733,906840.1,0.26839074,0,0,0.880867246730024,0.965703845024109,0.924030655952871,-0.444961190622387,-0.450468619449719,"G1",1337.63,0.893027211948196,0.127025893583462,"1284_1_4_D05","MBC",FALSE
"355","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_D06.out.bam",1669509,182000,1669509,934007.5,0.2851005,0,0,0.733007626112297,0.978293359279633,0.939186212088832,-0.293189147244329,-0.0893874709670608,"G1",1287.03,0.887865931736905,0.102170031253039,"1284_1_4_D06","MBC",FALSE
"356","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_E01.out.bam",368485,36800,368485,977400.06,0.35003197,2,0,0.000242655215469301,0.478236317634583,0.467657402392175,-0.700437054745728,-1.01546842321619,"G1",9166.02,0.74195861220525,0.0565941557732539,"1284_1_4_E01","PC",FALSE
"357","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_E03.out.bam",1119264,163634,1119264,960477.94,0.36727446,0,0,0.893292621052602,0.996558308601379,0.927820915098462,0.0525840693891646,-0.475672578596854,"S",1321.14,0.882220663427397,-0.0185202193531864,"1284_1_4_E03","MBC",FALSE
"358","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_E05.out.bam",829870,85985,829870,943028.94,0.17779794,2,0,0.000348529793259132,0.422933578491211,0.435965560563192,-0.592967743698171,-0.679211603843414,"G1",4345.43,0.39740940121744,0.276677495777556,"1284_1_4_E05","PB",FALSE
"359","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_G02.out.bam",975646,76686,975646,929771.44,0.23844698,0,0,0.280761693456163,0.985037207603455,0.926128366847911,-0.646615834220197,-0.0920529945476635,"G1",1373.74,0.881134186391919,0.165732125928491,"1284_1_4_G02","MBC",FALSE
"360","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_G03.out.bam",1824815,218152,1824815,937772,0.29576063,0,0,0.717983986903399,0.984096229076385,0.94110540938125,-0.0837150500370906,-0.353162497657913,"G1",1355.56,0.871264561333224,0.0961323562840609,"1284_1_4_G03","MBC",FALSE
"361","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_G04.out.bam",1369801,193645,1369801,943806.56,0.23773442,0,0,0.732176680574654,0.993510246276855,0.938439012508251,-0.013148862143424,-0.692160399969634,"G1",1312.64,0.890347323809792,0.114932367599838,"1284_1_4_G04","Undefined",TRUE
"362","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_G05.out.bam",502712,49686,502712,977573.9,0.2779165,0,0,0.577214037900294,0.980948209762573,0.930419999471987,-0.156241384397781,-0.444713735902632,"G1",1307.82,0.873994265552897,0.122550687691554,"1284_1_4_G05","MBC",FALSE
"363","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_H01.out.bam",1103909,417769,1103909,932515.9,0.28901157,0,0,0.843928942323665,0.992687880992889,0.953153632054144,-0.346722708099263,-0.415298049514358,"G1",1439.92,0.851894351913536,0.0629454199415666,"1284_1_4_H01","MBC",FALSE
"364","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_H02.out.bam",1299502,152604,1299502,933935.56,0.3217944,0,0,0.631416526234109,0.921164989471436,0.917608301155811,-0.474232754300669,-0.367288933143959,"G1",1591.48,0.856095384270925,0.0540380559258851,"1284_1_4_H02","Undefined",TRUE
"365","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_H03.out.bam",967288,130057,967288,926605.7,0.2295933,0,0,0.626323232732526,0.970469951629639,0.928363985597351,-0.35211588283845,-0.228089323774114,"G1",1354.76,0.871466271081617,0.184527547434626,"1284_1_4_H03","MBC",FALSE
"366","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_H05.out.bam",1422839,134847,1422839,942364.9,0.2925133,0,0,0.632946679867292,0.966231107711792,0.931248845307727,-0.128948158085546,-0.11093743899921,"G1",1419.88,0.873426263851864,0.0937538885896231,"1284_1_4_H05","MBC",FALSE
"367","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_I03.out.bam",1085260,72520,1085260,935491.7,0,0,0,0.331288678093969,0.687687754631042,0.891092440818361,0.00664837782996952,-0.549630017967911,"S",1763.95,0.72956980282853,0.412514376235573,"1284_1_4_I03","Undefined",TRUE
"368","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_I04.out.bam",253978,55149,253978,916591.1,0.36558762,0,0,1,0.997097253799438,0.948374417402544,-0.255379371579276,-0.156345064360816,"G1",1490.87,0.871430935745923,-0.0592734749367847,"1284_1_4_I04","MBC",FALSE
"369","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_I05.out.bam",952711,102244,952711,957870.06,0.3320843,0,0,0.381594558632935,0.97311931848526,0.927477563508431,-0.294982480923069,-0.172072757256998,"G1",1380.98,0.901017474056105,0.0461306115552528,"1284_1_4_I05","MBC",FALSE
"370","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_J02.out.bam",1913217,236631,1913217,944662.5,0.28994957,0,0,0.722331970557762,0.95738822221756,0.929369207257161,0.125767998392367,-0.683751506633587,"S",1391.66,0.899341856096428,0.0917827627501113,"1284_1_4_J02","Undefined",TRUE
"371","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_J03.out.bam",975370,114062,975370,960751.75,0.31095153,0,0,0.769000771443792,0.937128067016602,0.932797547748702,-0.0136159517294587,-0.142048475978611,"G1",1421.89,0.885461467350303,0.0872732418601868,"1284_1_4_J03","MBC",FALSE
"372","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_J04.out.bam",1290840,74683,1290840,929401.25,0.32106656,0,0,0.74014709646912,0.982184648513794,0.923732620601493,4.89580990079563e-05,-0.192716929504463,"S",1372.73,0.86298354856722,0.0643491935474046,"1284_1_4_J04","Undefined",TRUE
"373","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_J05.out.bam",888059,95076,888059,946144,0.08403182,0,0,0.188997177903076,0.915371000766754,0.894232687348507,-0.381131734337695,-0.612040481911049,"G1",1551.57,0.824527318685674,0.409700045469817,"1284_1_4_J05","MBC",FALSE
"374","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_K01.out.bam",290155,64211,290155,971159.6,0.08984184,2,0,0.614859094125307,0.653133511543274,0.803406278359864,0.188936734917172,-0.334925272121086,"S",4178.8,0.567267582380617,0.312865522400338,"1284_1_4_K01","PB",FALSE
"375","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_K03.out.bam",994348,103764,994348,946732.94,0.37969193,0,0,0.997669112135072,0.98969691991806,0.937116587725578,-0.265264481206403,-0.474655386134311,"G1",1313.3,0.882507952954341,-0.0462778618898328,"1284_1_4_K03","MBC",FALSE
"376","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_K04.out.bam",960577,56262,960577,956435.9,0.28656822,0,0,0.780065933904064,0.974770724773407,0.926299870688437,-0.0407948073734806,-0.337666414879464,"G1",1290.33,0.906835594838729,0.145056380893917,"1284_1_4_K04","MBC",FALSE
"377","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_K05.out.bam",761983,54005,761983,977901.25,0.37797624,0,0,0.917348942350541,0.99219822883606,0.940049700642249,-0.258002726369877,-0.27562854075217,"G1",1317.12,0.887254252770171,-0.0209447636142448,"1284_1_4_K05","MBC",FALSE
"378","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_K06.out.bam",1339073,95363,1339073,943724.44,0.33095327,0,0,0.783598072212059,0.953071773052216,0.921004861593511,0.183691563016196,-0.410466100933315,"S",1503.19,0.861799756977753,0.023995024680208,"1284_1_4_K06","MBC",FALSE
"379","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_L01.out.bam",1508853,204624,1508853,968630,0.32227778,0,0,0.562250617128511,0.991025745868683,0.940541912699737,0.332001383727211,-0.501427245569659,"S",1272.84,0.862483586588524,0.0924595047714321,"1284_1_4_L01","MBC",FALSE
"380","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_L02.out.bam",630595,37461,630595,969493.1,0.11295405,2,0,1.73628619058539e-05,0.51521635055542,0.511403003476517,-0.0713916140655211,-0.323559327812882,"G1",5728.68,0.455110420167263,0.223559703901478,"1284_1_4_L02","PC",FALSE
"381","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_L04.out.bam",612834,118825,612834,947732.6,0.37303075,0,0,1,0.99768078327179,0.952312579917423,-0.358165064783001,-0.211443330146171,"G1",1409.73,0.908221297771702,-0.0795328762205473,"1284_1_4_L04","MBC",FALSE
"382","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_L06.out.bam",1055176,119251,1055176,966961.5,0.45955032,0,0,1,0.989071846008301,0.950812249453202,0.198770663251845,0.111870375409857,"S",1482.15,0.869732897459621,-0.156028349205714,"1284_1_4_L06","MBC",FALSE
"383","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_M01.out.bam",1565702,267770,1565702,994046.06,0.3377251,0,0,0.791093139716247,0.992984890937805,0.937454280038067,-0.381922819941339,-0.308284813863737,"G1",1264.63,0.885465342416733,0.0622870531813116,"1284_1_4_M01","MBC",FALSE
"384","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_M04.out.bam",718211,98548,718211,977873.2,0.19851121,0,0,0.756597010092481,0.981417596340179,0.952450834715132,0.204346985960485,-0.473677461641329,"S",1290.28,0.875090878146347,0.214388099428538,"1284_1_4_M04","MBC",FALSE
"385","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_M05.out.bam",1478780,87399,1478780,986407,0.32105717,0,0,0.919153214164737,0.989687860012054,0.927961546675363,-0.198823210746548,-0.319858168696498,"G1",1362.71,0.916597822916591,0.028361194445393,"1284_1_4_M05","Undefined",TRUE
"386","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_M06.out.bam",412234,26267,412234,1007494.56,0.3258409,2,0,0.000285010224014554,0.472000598907471,0.470230276712021,-0.579401172204161,-0.550522580877081,"G1",9943.39,0.680339611420955,0.136139809772101,"1284_1_4_M06","PB",FALSE
"387","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_N01.out.bam",725515,113338,725515,961711.8,0.30080852,2,0,0.000219583919148056,0.475754618644714,0.468569891815308,-0.744553545884863,-0.500705517519702,"G1",9080.35,0.65909808906548,0.134903470125226,"1284_1_4_N01","PB",FALSE
"388","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_N02.out.bam",1577839,309006,1577839,951034.25,0.20590049,0,0,0.825917875661301,0.980888068675995,0.940270102956697,-0.0916257131059832,-0.407213338430937,"G1",1331.18,0.884209331948755,0.183495070932538,"1284_1_4_N02","MBC",FALSE
"389","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_N03.out.bam",531848,47445,531848,817151.1,0.3603263,2,0,8.67897396399106e-05,0.477896094322205,0.48256428421351,-0.741370082300244,-0.87455719011324,"G1",8695.22,0.643251732953602,0.105225419869347,"1284_1_4_N03","PB",FALSE
"390","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_N04.out.bam",1446230,116568,1446230,933350.4,0.2135114,0,0,0.455139159193628,0.990386545658112,0.92317224291701,0.31053640946098,0.0483027574178335,"S",1362.96,0.87687990425903,0.231934636482272,"1284_1_4_N04","Undefined",TRUE
"391","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_N05.out.bam",1287033,143560,1287033,955919.8,0.35179847,0,0,0.876961837090261,0.996780514717102,0.932994337775371,-0.302337675668723,-0.27355773857048,"G1",1273.88,0.890450743146194,0.0296305203693742,"1284_1_4_N05","MBC",FALSE
"392","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_N06.out.bam",1025855,196510,1025855,953961.8,0.27385294,0,0,0.860528303614937,0.989514350891113,0.967977445518562,-0.278011730961178,-0.367903296797125,"G1",1262.74,0.863107116798201,0.124675133621375,"1284_1_4_N06","MBC",FALSE
"393","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_O01.out.bam",751008,61221,751008,934561.56,0.37107283,2,0,0.000248769720615807,0.488146841526031,0.474325935750142,-0.732451268900996,-0.744393546731622,"G1",9524.43,0.699795118689348,0.0533196092232858,"1284_1_4_O01","PB",FALSE
"394","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_O02.out.bam",1223758,268616,1223758,959131.8,0.33159924,0,0,0.754737790173727,0.984100997447968,0.941999956147939,0.327534297636919,-0.512011718535208,"S",1300.6,0.859106526212289,0.0098111070090456,"1284_1_4_O02","MBC",FALSE
"395","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_O03.out.bam",1434657,260223,1434657,972322.75,0.3167948,0,0,0.84717170650909,0.975052654743195,0.932088104517453,-0.532239524815792,-0.300994281188862,"G1",1318.56,0.886397752347938,0.11322839054931,"1284_1_4_O03","MBC",FALSE
"396","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_O05.out.bam",1257117,247545,1257117,957902,0.3287823,0,0,0.886148846671165,0.989910542964935,0.936708460521737,0.0143313363244303,-0.322777401112221,"S",1277.89,0.89292245465744,0.0644171849566515,"1284_1_4_O05","MBC",FALSE
"397","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_P05.out.bam",324476,50024,324476,958056.1,0.4304578,0,0,0.968623293251704,0.996626436710358,0.928736318769447,0.124762336386486,-0.449808936022423,"S",5409.58,0.184214032625622,-0.0216047634448551,"1284_1_4_P05","MBC",FALSE
"398","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_A02.out.bam",412357,32591,412357,977097.8,0.257748,0,0,0.695903981202937,0.949240803718567,0.911323414691543,-0.452245246606527,-0.602112751178913,"G1",1578.8,0.862430372356146,0.172510605679972,"1284_1_5_A02","prePB",FALSE
"399","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_A04.out.bam",5790619,317663,5790619,967353.94,0.379677,2,0,0.000378205655313602,0.430137991905212,0.432334844526888,-0.752342608142457,-0.982141092231682,"G1",12156.91,0.782741660901056,0.0529183223852478,"1284_1_5_A04","PC",FALSE
"400","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_A06.out.bam",376233,20458,376233,1022110.7,0.3311087,2,0,0.000168168522921087,0.490869343280792,0.478911098477147,-0.656668047761439,-0.809431122364225,"G1",9489.2,0.692054707007409,0.121990752654417,"1284_1_5_A06","PC",FALSE
"401","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_B01.out.bam",3714132,437978,3714132,979678.9,0.25569856,2,0,3.89302876573301e-05,0.494348585605621,0.492655361752571,-0.412103707495342,-0.832744633077501,"G1",9453.49,0.694984025245609,0.0869200134933117,"1284_1_5_B01","PB",FALSE
"402","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_B03.out.bam",144932,10406,144932,982068.8,0.25406197,0,0,0.877775759589591,0.983797967433929,0.945583458140969,-0.34452025615252,-0.367179039496559,"G1",1370.62,0.924537519602769,0.181036871487849,"1284_1_5_B03","MBC",FALSE
"403","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_B05.out.bam",419081,33042,419081,977872.56,0.27557424,0,0,0.840653856769565,0.983484983444214,0.935400993286773,-0.0911277626669127,-0.175476732984319,"G1",1354.45,0.923002236344249,0.120151455898609,"1284_1_5_B05","MBC",FALSE
"404","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_B06.out.bam",267139,11668,267139,994793.7,0.20598012,0,0,0.671543448535593,0.977288544178009,0.925183924501301,-0.072182941117813,-0.338318458763329,"G1",1356.8,0.884647818497145,0.228982599608333,"1284_1_5_B06","MBC",FALSE
"405","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_C02.out.bam",272180,25716,272180,971705.75,0.2896279,0,0,0.894741828685515,0.960646033287048,0.930388900767102,-0.254324048777488,-0.248443413210345,"G1",1345.08,0.881504749954525,0.0848260428997051,"1284_1_5_C02","Undefined",TRUE
"406","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_C03.out.bam",1903605,147549,1903605,951401.75,0.2155773,0,0,0.314306501884717,0.989384531974792,0.924052260503897,0.221496858883861,-0.417142763223734,"S",1403.42,0.870257316637755,0.228162212365815,"1284_1_5_C03","MBC",FALSE
"407","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_C06.out.bam",189978,11407,189978,939566.1,0.24237075,0,0,0.899794705930827,0.980062365531921,0.946157432450206,-0.297288901032413,-0.379635586233826,"G1",1357.47,0.931996026699528,0.206783242425992,"1284_1_5_C06","prePB",FALSE
"408","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_D02.out.bam",757483,106704,757483,1001185.7,0.34443575,0,0,1,0.991068363189697,0.945077185106016,-0.157618114701083,-0.283955854768152,"G1",1286.96,0.899904878949711,0.0332279565781139,"1284_1_5_D02","MBC",FALSE
"409","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_D03.out.bam",959895,97793,959895,951432.1,0.31202412,0,0,0.919175802952381,0.980544924736023,0.933276000117357,-0.283812488002522,-0.586303745935092,"G1",1410.83,0.925064356753358,0.0448539016991812,"1284_1_5_D03","MBC",FALSE
"410","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_D04.out.bam",819651,64099,819651,971632.44,0.2560392,0,0,0.823196997274963,0.965795934200287,0.924433327983025,-0.123504606138504,-0.390752614564724,"G1",1372.26,0.853391840333358,0.139840127038628,"1284_1_5_D04","MBC",FALSE
"411","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_D05.out.bam",666893,81622,666893,966774.1,0.370387,0,0,0.954032850883138,0.991145253181458,0.935802714812555,-0.302656531852225,-0.448276216489775,"G1",1277.35,0.911420227399585,-0.0754543871717821,"1284_1_5_D05","MBC",FALSE
"412","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_D06.out.bam",124422,11169,124422,999491.75,0.37632573,0,0,0.955221645812973,0.988843739032745,0.957068855540281,-0.383428771360263,-0.0983594832119641,"G1",1408.91,0.884813707223291,-0.0501871397459358,"1284_1_5_D06","MBC",FALSE
"413","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_E02.out.bam",177010,30826,177010,960835.5,0.2581649,0,0,0.799729760226259,0.974332571029663,0.965737106432854,-0.248469373135264,-0.321524346599708,"G1",1505.03,0.86565775453593,0.140951583445152,"1284_1_5_E02","MBC",FALSE
"414","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_F01.out.bam",3101254,166297,3101254,936007.8,0.36023366,2,0,0.000273452989079549,0.447603106498718,0.440135024608643,-1.11816681826792,-0.876260446857762,"G1",11923.43,0.723710585066037,0.096575403677433,"1284_1_5_F01","PB",FALSE
"415","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_F02.out.bam",706161,72742,706161,978709.6,0.33745784,0,0,0.694337860332473,0.954244494438171,0.892992178136444,-0.0676318696510034,-0.508165040612221,"G1",1977.86,0.698599177873522,0.0425940069651491,"1284_1_5_F02","Undefined",TRUE
"416","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_F03.out.bam",1297918,176718,1297918,892180.56,0.34156376,0,0,0.831923187761144,0.983099281787872,0.924726356895807,-0.162107936036228,-0.552013027775395,"G1",1513.29,0.869698929587134,0.00430871987563054,"1284_1_5_F03","MBC",FALSE
"417","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_F05.out.bam",1768356,204419,1768356,997797,0.060493886,2,0,0.0335277421029088,0.587937772274017,0.554069778139639,-0.522507771201756,-0.516786711924785,"G1",5589.88,0.528360780979811,0.249798064689107,"1284_1_5_F05","Undefined",TRUE
"418","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_F06.out.bam",6011560,202474,6011560,976598.75,0.20754912,3,0,0.000206542609315756,0.0661089420318604,0.0392065390149831,1.28744774056119,2.34187898378114,"G2M",5685.6,0.71001234125852,0.195268883533931,"1284_1_5_F06","PB",FALSE
"419","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_G01.out.bam",3249702,311244,3249702,928010.3,0.34701604,2,0,0.000234968812355949,0.463261604309082,0.466818212864463,-0.910787350995883,-0.677923456827799,"G1",11079.89,0.663228874979541,0.118743781595176,"1284_1_5_G01","Undefined",TRUE
"420","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_G04.out.bam",962506,101880,962506,974681,0.28040248,0,0,0.667373721306167,0.983916580677032,0.926304306033114,-0.0429059279004865,-0.315063496538111,"G1",1339.48,0.900891297159272,0.106464650540145,"1284_1_5_G04","Undefined",TRUE
"421","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_G05.out.bam",1010840,105378,1010840,966016.4,0.22948001,0,0,0.701612130226247,0.973658204078674,0.915022065053911,-0.0410108854938112,-0.411260499180974,"G1",1329.81,0.850681207116197,0.192992313449397,"1284_1_5_G05","Undefined",TRUE
"422","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_H01.out.bam",277526,28285,277526,989743.4,0.27848315,0,0,0.895647325035719,0.970684289932251,0.953773543623432,-0.018529340016802,-0.31294334085138,"G1",1427.57,0.890417460653446,0.134950474955079,"1284_1_5_H01","MBC",FALSE
"423","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_H02.out.bam",2096742,488500,2096742,947153.56,0,2,0,2.22858829059711e-05,0.609474778175354,0.520102582306702,-0.575613481304717,-0.663694386868863,"G1",1764.91,0.362637892531395,0.532220802675611,"1284_1_5_H02","PB",FALSE
